time,open,high,low,close,4H BUY,8H BUY,1D BUY,SL HIT (UP),SL HIT (DOWN),TP HIT,EMA TP HIT,EMA,EMA,MA200,MA50,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Net Change,SMA Net New Highs,52-week High of Net New Highs,156-week High of Net New Highs,New Highs & New Lows,New Highs & New Lows,New Highs,New Lows,Accumulation/Distribution,S6OH · INDEX: close,Index,Index
1375896600,65.02,65.05,64.91,64.96,0,0,0,0,0,0,0,65.1842461268805,65.06613901332611,64.2998000000002,61.821,51.470413593471704,64.26571005108498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17665370.62080322,NaN,NaN,NaN
1375968600,65.38,65.46,64.98,65.39,0,0,0,0,0,0,0,65.20999470128801,65.09698291681886,64.37420000000022,61.851049999999994,59.50353058819661,64.35917570213043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17684912.12080322,NaN,NaN,NaN
1375983000,65.43,65.5,65.36,65.36,0,0,0,0,0,0,0,65.26014400778905,65.1220321628361,64.4496000000002,61.88184999999999,58.772577139934654,64.36159317609875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17640974.12080322,NaN,NaN,NaN
1376055000,65.21,65.5,65.07,65.44,0,0,0,0,0,0,0,65.2782417163583,65.15231481399458,64.5184000000002,61.91385,60.17742638886634,64.27146242514955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17649757.934756707,NaN,NaN,NaN
1376069400,65.44,65.45,65.3,65.3,0,0,0,0,0,0,0,65.29880033824658,65.16638006980462,64.5784000000002,61.94815,56.5460714077369,63.9829532342406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17632067.934756707,NaN,NaN,NaN
1376314200,65.02,65.3,65.02,65.19,0,0,0,0,0,0,0,65.27125189031645,65.16862958696608,64.6312000000002,61.980199999999996,53.79906811004732,62.67369105553627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17636623.00618528,NaN,NaN,NaN
1376328600,65.22,65.26,65.14,65.23,0,0,0,0,0,0,0,65.25173055994823,65.1744743882074,64.6838000000002,62.0103,54.661599535705385,61.33921614815353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17645889.00618528,NaN,NaN,NaN
1376400600,65.33,65.4,64.98,65.39,0,0,0,0,0,0,0,65.23834954727204,65.19500063694956,64.7292000000002,62.040749999999996,58.03635328498649,60.22369876908483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17670516.625232898,NaN,NaN,NaN
1376415000,65.38,65.41,65.3,65.3,0,0,0,0,0,0,0,65.26480288788889,65.2050005762877,64.7736000000002,62.0728,55.532381653743485,58.88343367406508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17650540.625232898,NaN,NaN,NaN
1376487000,65.33,65.33,65.05,65.11,0,0,0,0,0,0,0,65.21906508683402,65.19595290235554,64.8152000000002,62.1045,50.57179092563697,57.41138455076889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17641390.910947185,NaN,NaN,NaN
1376501400,65.03,65.1,64.96,64.96,0,0,0,0,0,0,0,65.16282771089456,65.1734811973693,64.85050000000021,62.13425,47.00212990153927,55.64783332263448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17630510.910947185,NaN,NaN,NaN
1376573400,64.47,64.47,63.88,63.96,0,0,0,0,0,0,0,64.8078574776533,65.0579115595246,64.8529000000002,62.158950000000004,31.193936232670836,53.54190184760687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17555724.436370913,NaN,NaN,NaN
