time,open,high,low,close,4H BUY,8H BUY,1D BUY,SL HIT (UP),SL HIT (DOWN),TP HIT,EMA TP HIT,EMA,EMA,MA200,MA50,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Net Change,SMA Net New Highs,52-week High of Net New Highs,156-week High of Net New Highs,New Highs & New Lows,New Highs & New Lows,New Highs,New Lows,Accumulation/Distribution,S6OH · INDEX: close,Index,Index
1299853800,48.82001,49.6181,48.82001,49.47,0,0,0,0,0,0,0,49.45511391673586,49.695985670995704,49.03782679999999,43.901381150000034,49.09689016674291,52.75792228936628,NaN,NaN,NaN,NaN,-9,127.42,383,383,NaN,NaN,NaN,NaN,123976409.70489429,60.87,NaN,NaN
1300109400,49.10001,49.37,48.8,49.16,0,0,0,0,0,0,0,49.25429804752491,49.64493941661516,49.07432659999999,43.94233115000004,46.45233104770377,52.13985796714503,NaN,NaN,NaN,NaN,-13,124.54,383,383,NaN,NaN,NaN,NaN,124236544.1785785,57.33,NaN,NaN
1300195800,48,48.98599,47.71001,48.71001,0,0,0,0,0,0,0,48.927080392815284,49.55589851979467,49.10232679999999,43.983481200000035,42.84469894089992,51.65520852173266,NaN,NaN,NaN,NaN,-64,121.46,383,383,NaN,NaN,NaN,NaN,125671154.98584819,53.79,NaN,NaN
1300282200,48.58,48.798,47.561,47.89999,0,0,0,0,0,0,0,48.51533395584387,49.39819294648089,49.10452679999999,44.02548115000003,37.23832084711412,50.75306506622964,NaN,NaN,NaN,NaN,-12,115.52,383,383,NaN,NaN,NaN,NaN,124681416.1767132,47.21,NaN,NaN
1300368600,48.61,48.696,48.21001,48.42,0,0,0,0,0,0,0,48.48376457140311,49.30503171348271,49.12172679999999,44.06423115000003,42.44508978320494,49.68729864304059,NaN,NaN,NaN,NaN,-1,112.6,383,383,NaN,NaN,NaN,NaN,124566104.65659963,48.9,NaN,NaN
1300455000,48.91,48.91,48.37,48.50999,0,0,0,0,0,0,0,48.51592223863173,49.22931345505579,49.13572659999999,44.10223110000003,43.32140443081014,48.522564958183715,NaN,NaN,NaN,NaN,21,110.08,383,383,NaN,NaN,NaN,NaN,124178300.23519224,54.13,NaN,NaN
1300714200,49.11,49.3181,49.00999,49.22,0,0,0,0,0,0,0,48.868401869108624,49.22842645933619,49.16592639999999,44.15208110000003,49.813957885815796,48.55926138704101,NaN,NaN,NaN,NaN,73,107.86,383,383,NaN,NaN,NaN,NaN,124557489.20572223,63.06,NaN,NaN
1300800600,49.25999,49.2999,48.96001,48.99001,0,0,0,0,0,0,0,48.95709325954285,49.2057201298756,49.19332659999999,44.20398115000003,47.89987811654584,48.34764801208991,NaN,NaN,NaN,NaN,49,106.18,383,383,NaN,NaN,NaN,NaN,123261695.42841193,61.72,NaN,NaN
1300887000,48.85001,49.3,48.61,49.17999,0,0,0,0,0,0,0,48.98939839538557,49.20326964131602,49.22492619999999,44.25503110000003,49.62188357206769,47.67624723089307,NaN,NaN,NaN,NaN,48,104.12,383,383,NaN,NaN,NaN,NaN,123537179.70586121,59.86,NaN,NaN
1300973400,49.42,49.77,49.189,49.71001,0,0,0,0,0,0,0,49.30722235352177,49.25153062785735,49.2625264,44.30893120000003,54.17269804675153,47.589312342862954,NaN,NaN,NaN,NaN,95,101.52,383,383,NaN,NaN,NaN,NaN,123894483.6952588,62.73,NaN,NaN
1301059800,49.82001,50.12,49.71001,49.89,1,0,0,0,0,0,0,49.64074715104313,49.312337234728076,49.294976399999996,44.357081250000036,55.638235166247156,47.961466319239136,NaN,NaN,NaN,NaN,140,99.92,383,383,NaN,NaN,NaN,NaN,123813810.47464368,66.94,NaN,NaN
1301319000,50.03,50.10001,49.69,49.69,0,0,0,0,0,0,0,49.75787309681308,49.34830511713493,49.324576199999996,44.40290630000004,53.587532957068206,47.89310284792231,NaN,NaN,NaN,NaN,90,97.82,383,383,NaN,NaN,NaN,NaN,122900847.47464368,63.91,NaN,NaN
1301405400,49.67,50.05299,49.46001,50.03,0,0,0,0,0,0,0,49.84174405629602,49.413228439312554,49.355376,44.45040630000003,56.52138722355538,48.10129906351941,NaN,NaN,NaN,NaN,85,95.18,383,383,NaN,NaN,NaN,NaN,124705477.0203282,67.62,NaN,NaN
1301491800,50.38,50.57001,50.254,50.4985,1,0,0,0,0,0,0,50.16462502278185,49.5165876355685,49.39134599999999,44.49509880000003,60.250071385917465,49.207455683603136,NaN,NaN,NaN,NaN,182,93.78,383,383,NaN,NaN,NaN,NaN,125131549.9506152,73.18,NaN,NaN
1301578200,50.44,50.57001,50.33,50.46001,0,0,0,0,0,0,0,50.33031914440287,49.60643738456197,49.43934619999999,44.53979885000003,59.7963620860781,49.97170367784137,NaN,NaN,NaN,NaN,172,94.52,383,383,NaN,NaN,NaN,NaN,125165993.47934315,75.54,NaN,NaN
1301664600,50.8,50.94901,50.59,50.72,0,0,0,0,0,0,0,50.57324364773824,49.71249096698464,49.49454599999999,44.58579885000004,61.88429932206973,51.073987126010366,NaN,NaN,NaN,NaN,223,98.46,383,383,NaN,NaN,NaN,NaN,125011146.42842533,75.04,NaN,NaN
1301923800,50.88,50.92599,50.56081,50.73,0,0,0,0,0,0,0,50.64589603370004,49.80939658917658,49.549746,44.63254885000004,61.96611768474468,52.439802750570706,NaN,NaN,NaN,NaN,200,101.5,383,383,NaN,NaN,NaN,NaN,124916895.38291351,76.39,NaN,NaN
1302010200,50.67,51.10001,50.66,50.86,0,0,0,0,0,0,0,50.78555990796049,49.90945405687405,49.60134599999999,44.68089885000004,63.075768601111754,54.285334732999104,NaN,NaN,NaN,NaN,162,103.4,383,383,NaN,NaN,NaN,NaN,124871632.18930428,77.33,NaN,NaN
1302096600,51.03,51.17,50.75999,50.97,0,0,0,0,0,0,0,50.85452782490238,50.010458432409855,49.65574599999999,44.73364885000004,64.03200648463081,55.82725735452953,NaN,NaN,NaN,NaN,185,105.94,383,383,NaN,NaN,NaN,NaN,124892163.5657585,79.16,NaN,NaN
1302183000,50.95,51.09,50.60001,50.86,0,0,0,0,0,0,0,50.84843432855386,50.09136715313273,49.70074599999999,44.78639885000004,62.29464620472699,57.1824889098093,NaN,NaN,NaN,NaN,107,105.48,383,383,NaN,NaN,NaN,NaN,124943511.71676157,76.33,NaN,NaN
1302269400,51.07001,51.11,50.35001,50.55,0,0,0,0,0,0,0,50.755629219647425,50.13504647188199,49.73504579999999,44.84134885000004,57.55516532887384,57.735432298599164,NaN,NaN,NaN,NaN,61,103.88,383,383,NaN,NaN,NaN,NaN,124758792.8922244,69.33,NaN,NaN
1302528600,50.61,50.77,50.23199,50.35001,0,0,0,0,0,0,0,50.601777089039544,50.15551918884561,49.78464599999998,44.89414895000004,54.665644722222815,58.2187013418618,NaN,NaN,NaN,NaN,39,102.98,383,383,NaN,NaN,NaN,NaN,124563480.30595276,66.66,NaN,NaN
1302615000,50.12,50.2197,49.84,50.02,0,0,0,0,0,0,0,50.29208340340006,50.14261259943174,49.818845999999986,44.945898950000036,50.188044952033195,58.25914144043077,NaN,NaN,NaN,NaN,-1,102.04,383,383,NaN,NaN,NaN,NaN,124508225.61935808,59.83,NaN,NaN
1302701400,50.28,50.35001,49.86,50.07001,0,0,0,0,0,0,0,50.19091114957588,50.13569806615253,49.84024619999998,45.00504895000004,50.845115371208415,58.02145696360626,NaN,NaN,NaN,NaN,17,99.18,383,383,NaN,NaN,NaN,NaN,124441717.19371371,57.16,NaN,NaN
1302787800,49.78999,50.2,49.60001,50.13,0,0,0,0,0,0,0,50.11098255219308,50.13515539318562,49.86464619999998,45.06669895000004,51.66870981464295,57.73791943849168,NaN,NaN,NaN,NaN,20,96.64,383,383,NaN,NaN,NaN,NaN,124887661.16496323,59.66,NaN,NaN
1302874200,50.22,50.53,50.12,50.46001,1,0,0,0,0,0,0,50.268841109365255,50.16609392716794,49.89044639999997,45.13039900000003,56.0329347493016,57.912590995079775,NaN,NaN,NaN,NaN,63,95.24,383,383,NaN,NaN,NaN,NaN,125160586.185012,62.5,NaN,NaN
1303133400,49.88,49.95,49.49001,49.83,0,0,0,0,0,0,0,49.99128336188943,50.134084981723376,49.899046599999984,45.19209895000004,47.25944486395991,57.251023683680096,NaN,NaN,NaN,NaN,17,92.54,383,383,NaN,NaN,NaN,NaN,125445543.51378001,55.16,NaN,NaN
1303219800,49.97,50.12,49.78999,50.09,0,0,0,0,0,0,0,50.00234884966372,50.12988641203543,49.90644659999998,45.25459895000004,50.690813935668494,56.56821958009089,NaN,NaN,NaN,NaN,50,89.08,383,383,NaN,NaN,NaN,NaN,125887834.31024075,54.16,NaN,NaN
1303306200,50.75,50.97,50.726,50.88,0,0,0,0,0,0,0,50.42976203900214,50.20132580136539,49.92551059999998,45.314698950000036,59.345803431125425,56.53603681902284,NaN,NaN,NaN,NaN,112,88.12,383,383,NaN,NaN,NaN,NaN,126532110.24466705,62.66,NaN,NaN
1303392600,51.21001,51.21001,50.94,51.16,0,0,0,0,0,0,0,50.78055101832944,50.29262810599726,49.95261079999998,45.37419900000005,61.898484650828784,56.53705005679135,NaN,NaN,NaN,NaN,113,87.52,383,383,NaN,NaN,NaN,NaN,126815060.08230269,64.33,NaN,NaN
1303738200,51.2,51.2,50.92,51.09,0,0,0,0,0,0,0,50.91892326663377,50.368568286378476,49.975410799999985,45.43154900000004,60.86948431847048,56.45871910205748,NaN,NaN,NaN,NaN,103,86.42,328,383,NaN,NaN,NaN,NaN,126929355.36801697,61.83,NaN,NaN
1303824600,51.28,51.62,51.2058,51.5,0,0,0,0,0,0,0,51.208346312161396,50.476323687675766,49.99861079999998,45.491349050000046,64.58325158850361,56.56639645829976,NaN,NaN,NaN,NaN,131,84.96,328,383,NaN,NaN,NaN,NaN,127247196.76830669,68.83,NaN,NaN
1303911000,51.64,51.832,51.3632,51.75999,0,0,0,0,0,0,0,51.38695623273412,50.59857762218284,50.02541059999998,45.54864900000004,66.7389711504716,56.75975107728838,NaN,NaN,NaN,NaN,122,82.28,328,383,NaN,NaN,NaN,NaN,127723440.08281182,71.16,NaN,NaN
1303997400,51.73,52,51.71001,51.94,0,0,0,0,0,0,0,51.625298743667344,50.7263321343559,50.059410399999976,45.60722395000004,68.18297330087412,57.18034586987032,NaN,NaN,NaN,NaN,142,82.48,328,383,NaN,NaN,NaN,NaN,128047281.61358874,71,NaN,NaN
1304083800,51.99001,52.08,51.87,52.03999,0,0,0,0,0,0,0,51.817538277323614,50.851442407274384,50.08721039999998,45.665973950000044,68.98835468892818,57.99700225273135,NaN,NaN,NaN,NaN,176,82.64,328,383,NaN,NaN,NaN,NaN,128341576.75901733,71.66,NaN,NaN
1304343000,52.28,52.3308,51.85001,51.94,0,0,0,0,0,0,0,51.9322604435971,50.955114558962535,50.10817039999998,45.73057395000004,67.15763409095543,58.88928720764081,NaN,NaN,NaN,NaN,146,81.84,328,383,NaN,NaN,NaN,NaN,127880413.17479137,67.44,NaN,NaN
1304429400,51.78,51.89999,51.388,51.64999,0,0,0,0,0,0,0,51.78908910085562,51.02129317239468,50.12217019999997,45.792173900000044,62.01720297234506,59.73422706623452,NaN,NaN,NaN,NaN,32,77.84,328,383,NaN,NaN,NaN,NaN,127891595.35618164,63.33,NaN,NaN
1304515800,51.63,51.63,51.01019,51.28,0,0,0,0,0,0,0,51.51283003979079,51.0459319178809,50.15277019999998,45.84902390000004,56.11585237818424,60.1107082810185,NaN,NaN,NaN,NaN,20,76.74,328,383,NaN,NaN,NaN,NaN,127798291.0483131,59.16,NaN,NaN
1304602200,51.03999,51.5,50.78999,51.02,0,0,0,0,0,0,0,51.34944169904594,51.04346221141605,50.187170199999976,45.90762390000005,52.34627171132016,60.1591055593526,NaN,NaN,NaN,NaN,22,76.82,328,383,NaN,NaN,NaN,NaN,127574146.83349922,55,NaN,NaN
1304688600,51.55,51.78999,51.02,51.23,0,0,0,0,0,0,0,51.35330724184832,51.06122771509071,50.22536999999998,45.96232395000005,54.97698021198951,60.083680235258875,NaN,NaN,NaN,NaN,42,77.04,328,383,NaN,NaN,NaN,NaN,127394123.27550496,56.5,NaN,NaN
1304947800,51.28999,51.608,51.1729,51.5,0,0,0,0,0,0,0,51.409185582938115,51.10301555174874,50.255170199999974,46.01592395000005,58.17404106978165,60.863294249960425,NaN,NaN,NaN,NaN,56,76.42,328,383,NaN,NaN,NaN,NaN,127552950.88479018,61.5,NaN,NaN
1305034200,51.71001,52.14999,51.64999,52.07001,0,0,0,0,0,0,0,51.689192427894426,51.195110261106,50.29157039999998,46.069574000000046,63.987941891719295,61.81308910396405,NaN,NaN,NaN,NaN,121,76.16,328,383,NaN,NaN,NaN,NaN,127986848.72559018,67.5,NaN,NaN
1305120600,52.02,52.02,51.2718,51.52,0,0,0,0,0,0,0,51.615888970240036,51.22605214100067,50.33457039999998,46.12162400000005,55.91189684413384,61.56781006203608,NaN,NaN,NaN,NaN,71,76,328,383,NaN,NaN,NaN,NaN,127841411.1725295,61,NaN,NaN
1305207000,51.42,51.94,51.14999,51.86,0,0,0,0,0,0,0,51.66465973176128,51.28642812757204,50.38137039999999,46.17722395000004,59.32914783329412,61.38428600364075,NaN,NaN,NaN,NaN,89,77.1,328,383,NaN,NaN,NaN,NaN,128267629.07435353,65.44,NaN,NaN
1305293400,51.92999,51.95,51.28,51.42999,0,0,0,0,0,0,0,51.569408160691154,51.30010068685089,50.40157019999999,46.231673950000044,53.66386337946237,60.8695987937116,NaN,NaN,NaN,NaN,68,75.64,328,383,NaN,NaN,NaN,NaN,127987800.06868188,56.76,NaN,NaN
1305552600,51.3,51.68581,51.05,51.13,0,0,0,0,0,0,0,51.45000312121124,51.28390062143652,50.42237019999999,46.28442395000005,50.071678609396834,59.83305786663255,NaN,NaN,NaN,NaN,-3,73.88,328,383,NaN,NaN,NaN,NaN,127625748.62818865,51.25,NaN,NaN
1305639000,50.95,51.1371,50.65289,51.03999,0,0,0,0,0,0,0,51.19035662255235,51.26067103844257,50.45116979999999,46.332173850000046,49.01158516698464,58.56681601066919,NaN,NaN,NaN,NaN,-25,71.64,328,383,NaN,NaN,NaN,NaN,128584174.53163968,50.83,NaN,NaN
1305725400,51.11,51.64,51,51.57001,0,0,0,0,0,0,0,51.32314139619583,51.290131891924226,50.48136999999999,46.38427395000004,55.04687418288898,57.6285232165274,NaN,NaN,NaN,NaN,19,70.48,328,383,NaN,NaN,NaN,NaN,129097370.83992094,55.44,NaN,NaN
1305811800,51.81,51.83,51.4099,51.7001,0,0,0,0,0,0,0,51.48041137543967,51.32917647364573,50.51597199999999,46.43522450000004,56.41065094045169,56.73011580592193,NaN,NaN,NaN,NaN,59,70.3,328,383,NaN,NaN,NaN,NaN,129266771.42311542,54.53,NaN,NaN
1305898200,51.62,51.64,51.16,51.34,0,0,0,0,0,0,0,51.452256854861446,51.33020728567947,50.562572199999984,46.48467450000004,51.732139262047326,55.62829474671422,NaN,NaN,NaN,NaN,20,72.7,328,383,NaN,NaN,NaN,NaN,129115630.42311543,52.85,NaN,NaN
1306157400,50.64,50.85001,50.50999,50.66,0,0,0,0,0,0,0,51.05161438194374,51.26637802037666,50.586372199999985,46.53167455000004,44.266128350484294,54.36036084515273,NaN,NaN,NaN,NaN,-14,72.6,328,383,NaN,NaN,NaN,NaN,129040873.05590172,46.81,NaN,NaN
1306243800,50.85001,50.94,50.46001,50.58,0,0,0,0,0,0,0,50.84854917851896,51.20100868510269,50.61477219999999,46.57682455000004,43.47125826854975,53.45717555160741,NaN,NaN,NaN,NaN,-8,72.7,328,383,NaN,NaN,NaN,NaN,128563939.74881199,44.12,NaN,NaN
1306330200,50.31,50.94,50.28999,50.75,0,0,0,0,0,0,0,50.77749035789339,51.158055476997674,50.65557199999999,46.62447455000004,45.702507104569136,52.982620936839474,NaN,NaN,NaN,NaN,-3,73.92,328,383,NaN,NaN,NaN,NaN,128739722.2778654,48.65,NaN,NaN
1306416600,50.63,51.12,50.5,51.03,0,0,0,0,0,0,0,50.84119213580956,51.145859717283614,50.71817219999999,46.679974600000044,49.255248617677246,52.57392582296003,NaN,NaN,NaN,NaN,34,74.84,328,383,NaN,NaN,NaN,NaN,129006728.47141379,53.02,NaN,NaN
1306503000,51.16,51.39,51.1102,51.28,0,0,0,0,0,0,0,51.058475387834484,51.15863498230422,50.7753722,46.73792460000004,52.25885699379414,52.15141267467521,NaN,NaN,NaN,NaN,64,76.14,328,383,NaN,NaN,NaN,NaN,129119210.17691773,54.69,NaN,NaN
1306848600,51.78,51.78,51.3201,51.72,0,0,0,0,0,0,0,51.29048957580499,51.21209831732287,50.839572399999994,46.798774600000044,57.07460575382048,51.65760295053958,NaN,NaN,NaN,NaN,104,77.8,328,383,NaN,NaN,NaN,NaN,129525691.11038153,60.4,NaN,NaN
1306935000,51.66,51.66,50.467,50.5,0,0,0,0,0,0,0,51.059213301477655,51.144279429958786,50.8651724,46.85367460000004,43.86286971195075,50.79695815538364,NaN,NaN,NaN,NaN,28,76.9,328,383,NaN,NaN,NaN,NaN,129063580.4892583,49.5,NaN,NaN
1307021400,50.59,50.71001,50.16,50.45,0,0,0,0,0,0,0,50.75220788497802,51.07815757948652,50.8943722,46.90507460000004,43.41926687865338,49.660538087195015,NaN,NaN,NaN,NaN,-21,75.5,328,383,NaN,NaN,NaN,NaN,129093948.41091429,49.08,NaN,NaN
1307107800,49.87,50.27,49.75,49.82001,0,0,0,0,0,0,0,50.36631874394609,50.9583340004878,50.907172599999996,46.95292465000004,38.17988323224542,48.55453950525095,NaN,NaN,NaN,NaN,-38,73.78,328,383,NaN,NaN,NaN,NaN,128487313.26383737,40.23,NaN,NaN
1307367000,49.64,49.78999,49.16,49.17999,0,0,0,0,0,0,0,49.88476900552296,50.78896790520325,50.896572199999994,47.001074600000045,33.72719298266696,47.38707624619882,NaN,NaN,NaN,NaN,-62,70.64,328,383,NaN,NaN,NaN,NaN,126917487.13643852,35.89,NaN,NaN
1307453400,49.5,49.7,49.27,49.3,0,0,0,0,0,0,0,49.692456327120745,50.64716143804104,50.884772199999986,47.050199550000045,35.25202723090128,46.40425067933571,NaN,NaN,NaN,NaN,-62,66.6,328,383,NaN,NaN,NaN,NaN,125475363.08992684,36.56,NaN,NaN
1307539800,49.17999,49.24989,48.86,48.94,0,0,0,0,1,0,0,49.34205383688851,50.48457463441808,50.869772199999986,47.098549550000044,32.813071564184995,44.816121920856865,NaN,NaN,NaN,NaN,-84,63.12,328,383,NaN,NaN,NaN,NaN,124900777.83172579,33.11,NaN,NaN
1307626200,49.05,49.5,48.95,49.3,0,0,0,0,0,0,0,49.3442281321422,50.37175800256874,50.85517219999998,47.15159955000004,37.47193002314929,43.463356141049545,NaN,NaN,NaN,NaN,-51,60.4,328,383,NaN,NaN,NaN,NaN,125061552.46808942,34.78,NaN,NaN
1307712600,49.14999,49.14999,48.49001,48.57001,0,0,0,0,0,0,0,49.021749323278094,50.20016295470505,50.81660239999999,47.20024960000005,32.54399781443519,42.09277460907725,NaN,NaN,NaN,NaN,-84,55.08,328,383,NaN,NaN,NaN,NaN,124412423.15686788,28.26,NaN,NaN
1307971800,48.67999,48.85001,48.3,48.53999,0,0,0,0,0,0,0,48.810197990660946,50.04205124473314,50.778201999999986,47.24999955000005,32.355552241340746,41.24201917270985,NaN,NaN,NaN,NaN,-50,50.64,328,383,NaN,NaN,NaN,NaN,124274125.07963294,28.26,NaN,NaN
1308058200,49.02,49.46001,49.00999,49.32001,0,0,0,0,0,0,0,49.06683588945582,49.97328541190141,50.75020219999998,47.30014965000005,41.787680087173335,41.12176358832583,NaN,NaN,NaN,NaN,-6,46.06,328,383,NaN,NaN,NaN,NaN,124524476.7149825,34,NaN,NaN
1308144600,48.97,49.09,48.33,48.44,0,0,0,0,0,0,0,48.80966682634371,49.82725822981556,50.70440219999998,47.349049650000055,35.733925596204955,40.4097220520141,NaN,NaN,NaN,NaN,-52,41.02,328,383,NaN,NaN,NaN,NaN,123801154.53077197,28.97,NaN,NaN
1308231000,48.44,48.75,48.06,48.44,0,0,0,0,0,0,0,48.650869375574175,49.69513839840456,50.65600219999998,47.39799970000006,35.733925596204955,39.44391326476608,NaN,NaN,NaN,NaN,-49,36.8,328,383,NaN,NaN,NaN,NaN,123958413.48729369,30.31,NaN,NaN
1308317400,48.71001,48.82001,48.35001,48.49001,0,0,0,0,0,0,0,48.592583024349125,49.580364265223174,50.606402399999986,47.44114975000006,36.34173852087942,38.30697623098646,NaN,NaN,NaN,NaN,-35,32.4,328,383,NaN,NaN,NaN,NaN,123630879.76388943,32.16,NaN,NaN
1308576600,48.37,48.92999,48.37,48.82001,0,0,0,0,0,0,0,48.68715313951732,49.50794957329716,50.56560259999999,47.48334980000006,40.3507293673163,37.112413631950446,NaN,NaN,NaN,NaN,-29,29.68,328,383,NaN,NaN,NaN,NaN,124083843.63711932,35.23,NaN,NaN
1308663000,49.10001,49.67,49.06,49.60001,0,0,0,0,0,0,0,49.11782993704009,49.51671723298315,50.54660279999999,47.52659985000005,48.59170839209601,37.45018782338939,NaN,NaN,NaN,NaN,50,29.46,328,383,NaN,NaN,NaN,NaN,126165656.99164388,42.35,NaN,NaN
1308749400,49.49001,49.761,49.282,49.32001,0,0,0,0,0,0,0,49.345929434286646,49.497983210794274,50.526002799999986,47.57104995000005,46.12801558856594,37.64366987409743,NaN,NaN,NaN,NaN,50,29.68,328,383,NaN,NaN,NaN,NaN,124823101.7795771,38.48,NaN,NaN
1308835800,48.67999,49.25,48.3374,49.22,0,0,0,0,0,0,0,49.084076639215645,49.471508619290056,50.510002799999995,47.61364995000005,45.24560469136742,38.14836426403472,NaN,NaN,NaN,NaN,-2,29.66,328,383,NaN,NaN,NaN,NaN,126217030.84203601,37.64,NaN,NaN
1308922200,49.25999,49.27,48.60001,48.67999,0,0,0,0,0,0,0,48.91074321385899,49.39612589364339,50.4822024,47.65284990000006,40.71643216202079,38.64759563398856,NaN,NaN,NaN,NaN,33,29.98,328,383,NaN,NaN,NaN,NaN,125895944.65621234,37.14,NaN,NaN
1309181400,48.69,49.17,48.548,49.00999,0,0,0,0,0,0,0,48.95434460059374,49.35935104662973,50.45980219999999,47.69259985000005,44.38052266489755,39.299631022131145,NaN,NaN,NaN,NaN,44,30.46,328,383,NaN,NaN,NaN,NaN,126169504.06582649,40.74,NaN,NaN
1309267800,49.21001,49.7399,49.16,49.71001,0,0,0,0,0,0,0,49.28524381390642,49.3927471374269,50.4448022,47.73339990000005,51.26198710118298,40.61741070334529,NaN,NaN,NaN,NaN,96,31.12,328,383,NaN,NaN,NaN,NaN,127125997.48082907,46.03,NaN,NaN
1309354200,49.99001,50.255,49.74001,50.14999,1,0,0,0,0,0,0,49.69547776410262,49.46486550529101,50.451202,47.77634985000005,55.028172321497564,41.87142801037016,NaN,NaN,NaN,NaN,79,32.36,328,383,NaN,NaN,NaN,NaN,127614542.85145764,48.56,NaN,NaN
1309440600,50.34,50.6998,50.2596,50.62,0,0,0,0,0,0,0,50.15477932603994,49.574878314310915,50.461802000000006,47.82094985000004,58.69969302865315,43.73969195424287,NaN,NaN,NaN,NaN,82,33,328,383,NaN,NaN,NaN,NaN,128176581.71924499,55.06,NaN,NaN
1309527000,50.64999,51.48,50.55,51.39,0,0,0,0,0,0,0,50.71246795572643,49.747747046281305,50.472002,47.869849850000044,63.89949737890383,45.99283089264024,NaN,NaN,NaN,NaN,145,33.66,328,383,NaN,NaN,NaN,NaN,129011363.97730951,59.72,NaN,NaN
1309872600,51.37,51.42,51.07001,51.27,0,0,0,0,0,0,0,50.981555620105944,49.89272351806404,50.474202,47.91889980000005,62.57721217296073,47.47779747019648,NaN,NaN,NaN,NaN,144,34.28,328,383,NaN,NaN,NaN,NaN,129246726.05002588,60.67,NaN,NaN
1309959000,51.2,51.35001,50.97,51.2971,0,0,0,0,0,0,0,51.097790894717214,50.026473659200796,50.478344,47.96428530000005,62.76460647142292,49.408560389854905,NaN,NaN,NaN,NaN,129,34.8,328,383,NaN,NaN,NaN,NaN,130736875.57259111,61.35,NaN,NaN
1310045400,51.81,52.03999,51.72,51.92,1,0,0,0,0,0,0,51.509982605468835,50.206809501181674,50.486744,48.01388530000005,66.8710144636448,51.632638166100605,NaN,NaN,NaN,NaN,221,36.6,328,383,NaN,NaN,NaN,NaN,131172756.92053948,67.79,NaN,NaN
1310131800,51.35001,51.46001,51.03,51.46001,0,0,0,0,0,0,0,51.383530810082576,50.32616192964056,50.48074439999999,48.06258535000004,61.47903838020922,53.42815958462416,NaN,NaN,NaN,NaN,67,35.5,328,383,NaN,NaN,NaN,NaN,132273522.92053948,65.42,NaN,NaN
1310391000,50.89,50.9335,50.24001,50.37,0,0,0,0,1,0,0,50.89885950831142,50.33033698396051,50.4493444,48.10743540000005,50.987472644919535,54.18792696159583,NaN,NaN,NaN,NaN,36,33.38,328,383,NaN,NaN,NaN,NaN,131849632.1679403,56.87,NaN,NaN
1310477400,50.2,50.63,50.08,50.16,0,0,0,0,0,0,0,50.62000923197868,50.3141144140595,50.41174459999999,48.146435400000044,49.243903373367104,54.2345123174009,NaN,NaN,NaN,NaN,43,30.72,328,383,NaN,NaN,NaN,NaN,130773737.04066756,56.53,NaN,NaN
1310563800,50.33,50.85001,50.162,50.27,0,0,0,0,0,0,0,50.57406337444176,50.309913041291935,50.3783446,48.18678540000005,50.20446275333241,54.525687114884214,NaN,NaN,NaN,NaN,79,29.38,328,383,NaN,NaN,NaN,NaN,130169797.36082281,59.93,NaN,NaN
1310650200,50.36,50.57001,49.66,49.76199,0,0,0,0,0,0,0,50.25606200525401,50.257729894502226,50.34058459999999,48.22309535000005,45.885533893399746,54.57139634360082,NaN,NaN,NaN,NaN,43,29.6,328,383,NaN,NaN,NaN,NaN,129496124.1273968,51.36,NaN,NaN
1310736600,50.06,50.06,49.64,50.03999,0,0,0,0,0,0,0,50.0681408500773,50.23699276169249,50.31578439999999,48.26104530000005,48.49665136867494,55.127126286933255,NaN,NaN,NaN,NaN,20,29.6,328,383,NaN,NaN,NaN,NaN,130028757.47353967,55.44,NaN,NaN
1310995800,49.84,49.86,49.12,49.44,0,0,0,0,0,0,0,49.707483238513106,50.16108868915035,50.284184399999994,48.29634530000005,43.606238165514085,55.071820251263,NaN,NaN,NaN,NaN,-9,28.98,328,383,NaN,NaN,NaN,NaN,129955973.28435047,46.59,NaN,NaN
1311082200,49.78999,50.37,49.78999,50.31,0,0,0,0,0,0,0,49.910738384439625,50.17527071875507,50.265784399999994,48.33539530000005,51.278362054996855,55.072989890821134,NaN,NaN,NaN,NaN,64,29.42,328,383,NaN,NaN,NaN,NaN,130291912.79528995,57.72,NaN,NaN
1311168600,50.49001,50.5,50.162,50.28999,0,0,0,0,0,0,0,50.10806721382783,50.18619636458792,50.2415842,48.376045250000054,51.106147361271525,54.79284525080498,NaN,NaN,NaN,NaN,55,29.4,328,383,NaN,NaN,NaN,NaN,130141108.83345564,56.19,NaN,NaN
1311255000,50.56,51.08,50.44,50.95,0,0,0,0,0,0,0,50.52293033806669,50.2589395679605,50.219184,48.41549525000005,56.31729838652846,54.62267420493894,NaN,NaN,NaN,NaN,86,28.7,328,383,NaN,NaN,NaN,NaN,130977665.77095565,61.96,NaN,NaN
1311341400,50.98,51.08,50.66,51,0,0,0,0,0,0,0,50.74216473224097,50.32951675196426,50.208783999999994,48.45594525000005,56.693857422818894,54.10798563664715,NaN,NaN,NaN,NaN,74,28.76,328,383,NaN,NaN,NaN,NaN,131478002.34238423,59.76,NaN,NaN
1311600600,50.49001,50.94,50.42999,50.67999,0,0,0,0,0,0,0,50.761929398968235,50.362895156539096,50.1851838,48.494895200000045,53.51426552382408,53.46063230456597,NaN,NaN,NaN,NaN,27,27.52,328,383,NaN,NaN,NaN,NaN,131467478.62355518,53.48,NaN,NaN
